ADD,1280
ADD,1281
ADD,1282
ADD,1240
ADD,411
ADD,413
ADD,415
ADD,417
ADD,437
ADD,1300
ADD,1325
ADD,1326
ADD,1328
ADD,1329
ADD,1331
ADD,1334
ADD,1335
ADD,1336
ADD,1338
ADD,1339
ADD,1340
ADD,1341
ADD,1343
ADD,1344
ADD,1346
ADD,1347
ADD,1349
ADD,1355
ADD,1361
ADD,1362
ADD,1363
ADD,1364
ADD,1365
ADD,1369
ADD,1371
ADD,1373
ADD,1374
ADD,1375
ADD,1508
ADD,1495
ADD,1502
ADD,1522
ADD,1523
ADD,1524
ADD,1525
ADD,1528
ADD,1529
ADD,1530
ADD,1533
ADD,1534
ADD,1535
ADD,1548
ADD,1549
ADD,1550
ADD,1551
ADD,1552
ADD,1553
ADD,1554
ADD,1555
ADD,1556
ADD,1557
ADD,1558
ADD,1559
ADD,1561
ADD,1562
ADD,1563
ADD,1536
ADD,1537
ADD,1538
ADD,1539
ADD,1541
ADD,1542
ADD,1543
ADD,1545
ADD,1546
ADD,1564
ADD,1565
ADD,1567
ADD,1569
ADD,1573
ADD,1574
ADD,1575
ADD,1674
ADD,1675
ADD,1677
ADD,1678
ADD,442
ADD,446
ADD,450
ADD,453
ADD,578
ADD,454
ADD,576
ADD,456
ADD,459
ADD,460
ADD,466
ADD,470
ADD,472
ADD,478
ADD,581
ADD,582
ADD,499
ADD,502
ADD,503
ADD,588
ADD,510
ADD,512
ADD,592
ADD,616
ADD,619
ADD,1313
ADD,1314
ADD,1315
ADD,1317
ADD,1322
ADD,1324
ADD,1302
ADD,1305
ADD,1307
ADD,1309
ADD,1310
ADD,1311
ADD,630
ADD,631
ADD,666
ADD,695
ADD,784
ADD,828
ADD,850
ADD,852
ADD,854
ADD,860
ADD,930
ADD,987
ADD,991
ADD,995
ADD,979
ADD,1057
ADD,1059
ADD,1060
ADD,1061
ADD,1285
ADD,1380
ADD,1387
ADD,1416
ADD,1419
ADD,1420
ADD,1445
ADD,1480
ADD,1690
ADD,1485
ADD,1490
ADD,1496
ADD,1497
ADD,1498
ADD,1499
ADD,1500
ADD,1506
ADD,1507
ADD,1531
ADD,1532
ADD,1570
ADD,1571
ADD,1577
ADD,1579
ADD,1580
ADD,1581
ADD,1582
ADD,1583
ADD,1584
ADD,1585
ADD,1586
ADD,1587
ADD,1588
ADD,1589
ADD,1590
ADD,1591
ADD,1592
ADD,1593
ADD,1594
ADD,1595
ADD,1596
ADD,1597
ADD,1598
ADD,1599
ADD,1600
ADD,1601
ADD,1602
ADD,1603
ADD,1604
ADD,1605
ADD,1606
ADD,1607
ADD,1608
ADD,1609
ADD,1610
ADD,1611
ADD,1612
ADD,1613
ADD,1614
ADD,1615
ADD,1616
ADD,1617
ADD,1618
ADD,1619
ADD,1620
ADD,1621
ADD,1622
ADD,1623
ADD,1624
ADD,1625
ADD,1626
ADD,1627
ADD,1628
ADD,1629
ADD,1630
ADD,1631
ADD,1632
ADD,1879
ADD,1880
ADD,1940
ADD,1878
ADD,2125
ADD,2118
ADD,2119
ADD,2120
ADD,2121
ADD,2122
ADD,2123
ADD,1521
ADD,1899
ADD,1900
ADD,1896
ADD,1301
ADD,1726
ADD,1356
ADD,1383
ADD,2220
ADD,2221
ADD,2222
ADD,2223
ADD,2224
ADD,2225
ADD,2226
ADD,2227
ADD,2228
ADD,2229
ADD,2230
ADD,2197
ADD,2198
ADD,1359
ADD,535
ADD,1679
ADD,1466
ADD,1979
ADD,1904
ADD,550
ADD,686
ADD,647
ADD,1527
ADD,620
ADD,489
ADD,1873
ADD,526
ADD,1379
ADD,683
ADD,703
ADD,685
ADD,978
ADD,485
ADD,484
ADD,1568
AL,76
AL,22
AL,64
AL,42
AL,56
AL,54
AL,65
AL,66
AL,67
AL,81
AL,82
AL,77
AL,51
AL,73
AL,74
AL,50
AL,62
AL,63
AL,26
AL,34
AL,28
AL,80
AL,25
AL,60
AL,58
AL,88
AL,55
AL,53
AL,78
AL,68
AL,84
AL,52
AL,36
AL,61
AL,83
AL,87
AL,85
AL,57
AL,8
AL,33
AL,72
AND,1099
AND,1023
AND,990
AND,991
AND,1100
AND,727
AND,1041
AND,799
AND,275
AND,711
AND,712
AND,993
AND,864
AND,932
AND,1109
AND,1063
AND,842
AND,660
AND,632
AND,246
AND,175
AND,681
AND,704
AND,155
AND,661
AND,826
AND,158
AND,18
AND,725
AND,716
AND,844
AND,736
AND,966
AND,1046
AND,1039
AND,1040
AND,1030
AND,964
AND,1022
AND,1020
AND,999
AND,980
AND,1064
AND,506
AND,81
AND,728
AND,849
AND,1080
AND,894
AND,898
AND,1045
AND,933
AND,181
AND,671
AND,667
AND,665
AND,668
AND,702
AND,699
AND,700
AND,678
AND,686
AND,687
AND,688
AND,359
AND,729
AND,193
AND,197
AND,199
AND,77
AND,46
AND,151
AND,128
AND,24
AND,12
AND,285
AND,327
AND,850
AND,513
AND,514
AND,515
AND,452
AND,454
AND,833
AND,832
AND,825
AND,806
AND,816
AND,652
AND,658
AND,659
AND,646
AND,772
AND,757
AND,764
AND,765
AND,775
AND,776
AND,777
AND,793
AND,794
AND,795
AND,790
AND,791
AND,787
AND,788
AND,838
AND,853
AND,1034
AND,1036
AND,1037
AND,1038
AND,1024
AND,1015
AND,1019
AND,984
AND,987
AND,978
AND,975
AND,976
AND,897
AND,895
AND,890
AND,847
AND,961
AND,948
AND,952
AND,953
AND,958
AND,939
AND,940
AND,945
AND,927
AND,1062
AND,1190
AND,1160
AND,1131
AND,1161
AND,1175
AND,1173
AND,1132
AND,1128
AND,1058
AND,1179
AND,905
AND,946
AND,947
AND,957
AND,960
AND,863
AND,891
AND,866
AND,792
AND,796
AND,804
AND,766
AND,771
AND,774
AND,645
AND,648
AND,628
AND,520
AND,420
AND,402
AND,125
AND,115
AND,177
AND,1025
AND,692
AND,1189
AND,820
AND,730
AND,51
AND,1178
AND,256
AND,685
AND,773
AND,754
AND,703
AND,1185
AND,1186
AND,1129
AND,1174
AND,862
AND,951
AND,1035
AND,684
AND,758
AND,770
AND,767
AND,768
AND,465
AND,972
AND,861
AND,701
AND,769
AND,756
AND,637
AND,240
AND,693
AND,694
AND,695
AND,696
AND,697
AND,698
AND,954
AND,949
AND,950
AND,1026
AND,732
AND,762
AND,669
AND,477
AND,478
AND,656
AND,206
AND,211
AND,59
AND,153
AND,141
AND,33
AND,16
AND,644
AND,655
AND,455
AND,447
AND,442
AND,822
AND,807
AND,789
AND,676
AND,841
AND,996
AND,998
AND,1008
AND,903
AND,901
AND,1162
AND,1139
AND,1152
AND,1180
AND,443
AND,584
AND,800
AND,911
AND,912
AND,913
AND,1027
AND,1078
AND,1061
AND,1052
AND,1181
AND,1033
AND,1050
AND,1016
AND,981
AND,956
AND,938
AND,941
AND,942
AND,943
AND,944
AND,930
AND,935
AND,892
AND,893
AND,896
AND,899
AND,798
AND,63
AND,113
AND,279
AND,733
AND,324
AND,481
AND,473
AND,689
AND,705
AND,778
AND,165
AND,979
AND,675
AND,673
AND,657
AND,203
AND,860
AND,1163
AND,126
AND,741
AND,827
AND,578
AND,937
AND,1028
AND,779
AND,1009
AND,931
AND,724
AND,709
AND,719
AND,679
AND,761
AND,70
AND,242
AND,180
AND,281
AND,755
AND,745
AND,582
AND,662
AND,664
AND,819
AND,916
AND,1010
AND,1164
AND,1075
AND,1116
AND,1117
AND,1118
AND,1119
AND,1110
AND,1065
AND,1066
AND,1067
AND,1068
AND,1056
AND,1187
AND,1021
AND,1076
AND,1077
AND,635
AND,173
AND,1081
AND,1082
AND,1172
AND,744
AND,834
AND,612
AND,969
AND,739
AND,785
AND,14
AND,15
AND,80
AND,124
AND,179
AND,190
AND,191
AND,259
AND,273
AND,746
AND,747
AND,759
AND,748
AND,674
AND,781
AND,540
AND,973
AND,997
AND,914
AND,929
AND,925
AND,921
AND,867
AND,1148
AND,1108
AND,1069
AND,1070
AND,1072
AND,1055
AND,829
AND,830
AND,1145
AND,970
AND,500
AND,1165
AND,1166
AND,1146
AND,355
AND,888
AND,902
AND,737
AND,718
AND,499
AND,928
AND,638
AND,1053
AND,1102
AND,1093
AND,1094
AND,1095
AND,1096
AND,1097
AND,1098
AND,995
AND,1007
AND,823
AND,740
AND,812
AND,630
AND,859
AND,868
AND,1043
AND,968
AND,1083
AND,1084
AND,1085
AND,1086
AND,1087
AND,1088
AND,1089
AND,1090
AND,1091
AND,1112
AND,1149
AND,1150
AND,1142
AND,1143
AND,1144
AND,537
AND,824
AND,814
AND,815
AND,714
AND,715
AND,780
AND,760
AND,805
AND,1120
AND,1111
AND,1113
AND,1114
AND,1115
AND,1153
AND,1154
AND,1155
AND,837
AND,328
AND,164
AND,493
AND,1156
AND,1151
AND,1138
AND,1073
AND,1057
AND,989
AND,1005
AND,1012
AND,627
AND,900
AND,1092
AND,1157
AND,1158
AND,1159
AND,677
AND,1101
AND,533
AND,1044
AND,851
AND,142
AND,43
AND,843
AND,1031
AND,682
AND,907
AND,636
AND,594
AND,839
AND,857
AND,858
AND,835
AND,856
AND,666
AND,738
AND,298
AND,325
AND,749
AND,750
AND,751
AND,596
AND,988
AND,923
AND,924
AND,922
AND,904
AND,908
AND,909
AND,910
AND,1059
AND,654
AND,818
AND,497
AND,713
AND,489
AND,605
AND,32
AND,167
AND,166
AND,58
AND,29
AND,706
AND,821
AND,813
AND,1060
AND,934
AND,971
AND,1000
AND,1001
AND,1002
AND,1003
AND,1004
AND,1014
AND,1017
AND,634
AND,633
AND,542
AND,370
AND,723
AND,734
AND,735
AND,731
AND,620
AND,36
AND,11
AND,17
AND,1127
AND,196
AND,680
AND,763
AND,139
AND,663
AND,1167
AND,1168
AND,1169
AND,1170
AND,1048
AND,963
AND,1176
AND,784
AND,101
AND,265
AND,721
AND,649
AND,650
AND,1121
AND,1122
AND,1123
AND,1124
AND,1125
AND,1126
AND,1171
AND,1054
AND,974
AND,524
AND,742
AND,13
AND,1049
AND,1006
AND,1011
AND,1177
AND,889
AND,920
AND,1140
AND,1136
AND,1137
AND,1103
AND,1104
AND,1105
AND,1106
AND,1107
AND,840
AND,538
AND,116
AND,836
AND,651
AND,848
AND,865
AND,992
AND,982
AND,983
AND,1079
AND,1141
AND,641
AND,572
AND,575
AND,828
AND,224
AND,201
AND,244
AND,210
AND,185
AND,187
AND,213
AND,248
AND,626
AND,618
AND,484
AND,720
AND,917
AND,831
AND,994
AND,743
AND,147
AND,985
SK,183
SK,170
SK,189
SK,176
SK,146
SK,148
SK,149
BC,1262
BC,2795
BC,2069
BC,183
BC,185
BC,456
BC,1362
BC,1075
BC,1896
BC,1062
BC,1089
BC,629
BC,471
BC,163
BC,79
BC,240
BC,16
BC,2740
BC,2739
BC,2482
BC,145
BC,222
BC,459
BC,372
BC,1236
BC,1203
BC,1204
BC,1244
BC,1370
BC,1301
BC,1341
BC,1265
BC,1281
BC,1372
BC,1063
BC,1064
BC,1065
BC,1066
BC,1057
BC,1058
BC,1061
BC,721
BC,306
BC,307
BC,26
BC,14
BC,15
BC,2807
BC,216
BC,1373
BC,1197
BC,1198
BC,1169
BC,1165
BC,1167
BC,1018
BC,1161
BC,1115
BC,1126
BC,1130
BC,1132
BC,1134
BC,102
BC,114
BC,37
BC,52
BC,56
BC,65
BC,993
BC,913
BC,915
BC,916
BC,707
BC,542
BC,1253
BC,1251
BC,969
BC,272
BC,873
BC,1881
BC,1882
BC,1883
BC,1884
BC,1880
BC,1870
BC,1876
BC,1877
BC,1835
BC,1856
BC,1304
BC,2013
BC,2727
BC,2642
BC,2644
BC,2645
BC,2494
BC,2493
BC,2488
BC,2018
BC,2019
BC,2020
BC,2030
BC,2031
BC,2052
BC,2044
BC,2045
BC,2046
BC,2047
BC,2048
BC,2035
BC,2036
BC,2037
BC,2040
BC,2063
BC,2054
BC,2074
BC,2446
BC,2444
BC,2805
BC,2808
BC,2809
BC,2816
BC,1300
BC,1354
BC,1352
BC,1358
BC,1374
BC,1375
BC,1363
BC,1377
BC,1475
BC,1489
BC,1490
BC,1278
BC,714
BC,1142
BC,1123
BC,1154
BC,1068
BC,1199
BC,1246
BC,1273
BC,1266
BC,421
BC,401
BC,358
BC,344
BC,338
BC,319
BC,447
BC,448
BC,76
BC,77
BC,59
BC,63
BC,42
BC,30
BC,33
BC,13
BC,9
BC,2
BC,109
BC,90
BC,81
BC,84
BC,149
BC,150
BC,137
BC,158
BC,162
BC,199
BC,171
BC,172
BC,188
BC,184
BC,178
BC,228
BC,230
BC,259
BC,1173
BC,981
BC,1026
BC,1030
BC,761
BC,767
BC,804
BC,806
BC,555
BC,561
BC,572
BC,574
BC,575
BC,586
BC,516
BC,2009
BC,632
BC,634
BC,619
BC,623
BC,608
BC,592
BC,594
BC,607
BC,656
BC,642
BC,732
BC,716
BC,679
BC,687
BC,688
BC,1254
BC,1260
BC,1078
BC,1056
BC,1087
BC,1192
BC,1211
BC,1314
BC,1324
BC,1333
BC,2415
BC,2427
BC,2043
BC,2762
BC,2736
BC,2737
BC,2734
BC,1088
BC,1186
BC,786
BC,10
BC,1357
BC,1888
BC,1898
BC,1895
BC,2436
BC,2481
BC,2458
BC,2731
BC,2503
BC,2408
BC,2055
BC,1047
BC,526
BC,1964
BC,1970
BC,1971
BC,1889
BC,1891
BC,515
BC,126
BC,706
BC,2057
BC,2025
BC,2721
BC,2781
BC,2814
BC,1040
BC,1031
BC,1029
BC,1010
BC,980
BC,918
BC,1053
BC,252
BC,841
BC,1887
BC,1885
BC,839
BC,840
BC,670
BC,1149
BC,757
BC,799
BC,680
BC,655
BC,589
BC,1365
BC,1366
BC,1335
BC,1315
BC,1330
BC,341
BC,2765
BC,2729
BC,2511
BC,303
BC,305
BC,759
BC,765
BC,1981
BC,931
BC,940
BC,942
BC,1002
BC,1949
BC,264
BC,34
BC,38
BC,27
BC,17
BC,18
BC,1328
BC,1339
BC,2556
BC,1886
BC,1711
BC,1534
BC,1556
BC,1583
BC,1584
BC,1585
BC,1563
BC,1580
BC,1601
BC,1604
BC,1232
BC,197
BC,261
BC,1247
BC,1007
BC,919
BC,2726
BC,2730
BC,2723
BC,2647
BC,2078
BC,2425
BC,2773
BC,2774
BC,2775
BC,2776
BC,2777
BC,2753
BC,1948
BC,1952
BC,1967
BC,1973
BC,583
BC,691
BC,2829
BC,990
BC,2505
BC,1614
BC,211
BC,3
BC,112
BC,89
BC,698
BC,1968
BC,2724
BC,2023
BC,2041
BC,2784
BC,2804
BC,2419
BC,2512
BC,2755
BC,168
BC,513
BC,715
BC,1241
BC,1129
BC,1119
BC,1343
BC,1305
BC,205
BC,1965
BC,1959
BC,1953
BC,1951
BC,1954
BC,1957
BC,1945
BC,1946
BC,1943
BC,701
BC,710
BC,1022
BC,793
BC,782
BC,783
BC,785
BC,774
BC,801
BC,1371
BC,2823
BC,2515
BC,2735
BC,1838
BC,1221
BC,1222
BC,1214
BC,1218
BC,1013
BC,943
BC,944
BC,946
BC,955
BC,952
BC,593
BC,1329
BC,1448
BC,1453
BC,1459
BC,1384
BC,1404
BC,1411
BC,1414
BC,1422
BC,1391
BC,1393
BC,1437
BC,1369
BC,1645
BC,1647
BC,1097
BC,1257
BC,260
BC,2007
BC,1928
BC,2438
BC,979
BC,1067
BC,1188
BC,111
BC,146
BC,283
BC,462
BC,1243
BC,1146
BC,1147
BC,1144
BC,2443
BC,2424
BC,1640
BC,1629
BC,1630
BC,1635
BC,1636
BC,1515
BC,1531
BC,1532
BC,1522
BC,1519
BC,1520
BC,1550
BC,1625
BC,279
BC,1982
BC,2064
BC,2016
BC,2504
BC,2499
BC,2501
BC,2502
BC,2787
BC,2788
BC,1997
BC,1921
BC,1184
BC,1224
BC,1871
BC,1874
BC,1868
BC,1869
BC,1326
BC,85
BC,198
BC,213
BC,1325
BC,1321
BC,1264
BC,1263
BC,1351
BC,1854
BC,2798
BC,2821
BC,2822
BC,2826
BC,2789
BC,2791
BC,2757
BC,907
BC,1274
BC,1879
BC,71
BC,2714
BC,2771
BC,2793
BC,2800
BC,2801
BC,69
BC,54
BC,1977
BC,2786
BC,2517
BC,2506
BC,2487
BC,1349
BC,1350
BC,1878
BC,1344
BC,1346
BC,1347
BC,2422
BC,2034
BC,2461
BC,32
BC,347
BC,1911
BC,1942
BC,1901
BC,1177
BC,1051
BC,28
BC,95
BC,1174
BC,1175
BC,853
BC,2462
BC,2409
BC,2411
BC,2412
BC,2413
BC,2067
BC,2722
BC,2649
BC,2782
BC,2746
BC,2744
BC,2555
BC,2780
BC,246
BC,75
BC,1228
BC,1060
BC,1918
BC,1992
BC,1993
BC,1994
BC,1976
BC,2552
BC,2549
BC,2550
BC,2551
BC,2534
BC,2535
BC,2536
BC,2537
BC,2538
BC,2539
BC,2541
BC,2522
BC,2523
BC,2524
BC,2525
BC,2526
BC,2527
BC,2528
BC,2529
BC,2530
BC,2072
BC,2006
BC,2817
BC,2820
BC,2824
BC,2548
BC,2543
BC,1995
BC,1136
BC,175
BC,2470
BC,2441
BC,2004
BC,2384
BC,2715
BC,2683
BC,2796
BC,2778
BC,2760
BC,4
BC,1855
BC,1984
BC,1947
BC,1185
BC,2799
BC,1100
BC,1225
BC,1793
BC,1893
BC,1323
BC,231
BC,203
BC,340
BC,1183
BC,1055
BC,1213
BC,1925
BC,1998
BC,1950
BC,1944
BC,1912
BC,1913
BC,1930
BC,1931
BC,1987
BC,1988
BC,1974
BC,1975
BC,1972
BC,1958
BC,591
BC,2012
BC,905
BC,1038
BC,1039
BC,2792
BC,2766
BC,2769
BC,2752
BC,2738
BC,2819
BC,2812
BC,2531
BC,2636
BC,2638
BC,2509
BC,2416
BC,2417
BC,2466
BC,2468
BC,2802
BC,148
BC,2465
BC,2029
BC,2542
BC,2478
BC,2479
BC,2480
BC,1914
BC,1280
BC,2490
BC,1923
BC,1922
BC,1932
BC,1182
BC,2451
BC,1191
BC,730
BC,2420
BC,2716
BC,2719
BC,2720
BC,2569
BC,2471
BC,2472
BC,2759
BC,1028
BC,1212
BC,1210
BC,1215
BC,1223
BC,1220
BC,1979
BC,167
BC,1208
BC,1245
BC,1249
BC,1250
BC,1255
BC,1252
BC,1235
BC,1226
BC,2532
BC,1172
BC,166
BC,105
BC,2000
BC,1219
BC,2455
BC,2473
BC,2474
BC,2475
BC,2476
BC,2421
BC,2754
BC,2818
BC,2825
BC,2439
BC,2467
BC,2395
BC,2366
BC,2637
BC,2559
BC,1216
BC,1916
BC,181
BC,838
BC,2692
BC,2173
BC,2176
BC,2178
BC,2828
BC,2491
BC,2693
BC,2694
BC,2695
BC,2696
BC,2697
BC,2698
BC,2699
BC,2700
BC,2701
BC,2702
BC,2703
BC,2704
BC,2705
BC,2706
BC,2707
BC,2708
BC,2684
BC,2685
BC,2686
BC,2687
BC,2688
BC,2689
BC,2690
BC,2691
BC,2711
BC,2650
BC,2651
BC,2652
BC,2653
BC,2654
BC,2655
